12.825 | 0.003 | Spitzer IRS (Cassis), low-res
12.867 | 0.004 | Spitzer IRS (Cassis), low-res
12.887 | 0.004 | Spitzer IRS (Cassis), low-res
12.929 | 0.004 | Spitzer IRS (Cassis), low-res
12.949 | 0.004 | Spitzer IRS (Cassis), low-res
12.991 | 0.003 | Spitzer IRS (Cassis), low-res
13.011 | 0.005 | Spitzer IRS (Cassis), low-res
13.073 | 0.005 | Spitzer IRS (Cassis), low-res
13.135 | 0.005 | Spitzer IRS (Cassis), low-res
13.177 | 0.005 | Spitzer IRS (Cassis), low-res
13.197 | 0.005 | Spitzer IRS (Cassis), low-res
13.239 | 0.004 | Spitzer IRS (Cassis), low-res
13.260 | 0.005 | Spitzer IRS (Cassis), low-res
13.301 | 0.005 | Spitzer IRS (Cassis), low-res
13.364 | 0.005 | Spitzer IRS (Cassis), low-res
13.384 | 0.006 | Spitzer IRS (Cassis), low-res
13.426 | 0.005 | Spitzer IRS (Cassis), low-res
13.446 | 0.006 | Spitzer IRS (Cassis), low-res
13.488 | 0.006 | Spitzer IRS (Cassis), low-res
13.508 | 0.006 | Spitzer IRS (Cassis), low-res
13.570 | 0.007 | Spitzer IRS (Cassis), low-res
13.612 | 0.006 | Spitzer IRS (Cassis), low-res
13.632 | 0.008 | Spitzer IRS (Cassis), low-res
13.674 | 0.007 | Spitzer IRS (Cassis), low-res
13.694 | 0.008 | Spitzer IRS (Cassis), low-res
13.736 | 0.008 | Spitzer IRS (Cassis), low-res
13.756 | 0.009 | Spitzer IRS (Cassis), low-res
13.798 | 0.009 | Spitzer IRS (Cassis), low-res
13.818 | 0.009 | Spitzer IRS (Cassis), low-res
13.860 | 0.009 | Spitzer IRS (Cassis), low-res
13.880 | 0.009 | Spitzer IRS (Cassis), low-res
13.922 | 0.010 | Spitzer IRS (Cassis), low-res
13.943 | 0.010 | Spitzer IRS (Cassis), low-res
13.984 | 0.011 | Spitzer IRS (Cassis), low-res
14.005 | 0.011 | Spitzer IRS (Cassis), low-res
5.238 | 0.011 | Spitzer IRS (Cassis), low-res
5.269 | 0.015 | Spitzer IRS (Cassis), low-res
5.283 | 0.015 | Spitzer IRS (Cassis), low-res
