24.485 | 1.862 | Spitzer IRS (Cassis), low-res
24.654 | 1.931 | Spitzer IRS (Cassis), low-res
24.823 | 1.969 | Spitzer IRS (Cassis), low-res
24.993 | 2.006 | Spitzer IRS (Cassis), low-res
25.162 | 2.066 | Spitzer IRS (Cassis), low-res
25.331 | 2.098 | Spitzer IRS (Cassis), low-res
25.501 | 2.115 | Spitzer IRS (Cassis), low-res
25.670 | 2.137 | Spitzer IRS (Cassis), low-res
25.839 | 2.159 | Spitzer IRS (Cassis), low-res
26.009 | 2.235 | Spitzer IRS (Cassis), low-res
26.178 | 2.247 | Spitzer IRS (Cassis), low-res
26.348 | 2.292 | Spitzer IRS (Cassis), low-res
26.517 | 2.314 | Spitzer IRS (Cassis), low-res
26.686 | 2.331 | Spitzer IRS (Cassis), low-res
26.856 | 2.373 | Spitzer IRS (Cassis), low-res
27.025 | 2.406 | Spitzer IRS (Cassis), low-res
27.194 | 2.424 | Spitzer IRS (Cassis), low-res
27.364 | 2.468 | Spitzer IRS (Cassis), low-res
27.533 | 2.527 | Spitzer IRS (Cassis), low-res
27.702 | 2.546 | Spitzer IRS (Cassis), low-res
27.872 | 2.565 | Spitzer IRS (Cassis), low-res
28.041 | 2.589 | Spitzer IRS (Cassis), low-res
28.210 | 2.670 | Spitzer IRS (Cassis), low-res
28.380 | 2.658 | Spitzer IRS (Cassis), low-res
28.549 | 2.676 | Spitzer IRS (Cassis), low-res
28.718 | 2.700 | Spitzer IRS (Cassis), low-res
28.888 | 2.728 | Spitzer IRS (Cassis), low-res
29.057 | 2.732 | Spitzer IRS (Cassis), low-res
29.227 | 2.746 | Spitzer IRS (Cassis), low-res
29.396 | 2.787 | Spitzer IRS (Cassis), low-res
29.565 | 2.780 | Spitzer IRS (Cassis), low-res
29.735 | 2.825 | Spitzer IRS (Cassis), low-res
29.904 | 2.897 | Spitzer IRS (Cassis), low-res
30.073 | 2.879 | Spitzer IRS (Cassis), low-res
30.243 | 2.893 | Spitzer IRS (Cassis), low-res
30.412 | 2.921 | Spitzer IRS (Cassis), low-res
30.581 | 2.938 | Spitzer IRS (Cassis), low-res
